date,open,high,low,close,volume,dividends,stock_splits
2021-08-02,135.12,135.34,133.79,134.85,21634000,0.0,0.0
2021-08-03,135.13,135.73,133.32,135.63,20762000,0.0,0.0
2021-08-04,135.35,135.65,134.49,135.13,19676000,0.0,0.0
2021-08-05,135.68,136.35,134.85,136.25,17870000,0.0,0.0
2021-08-06,136.04,136.47,135.21,135.74,20488000,0.0,0.0
2021-08-09,135.94,137.18,135.34,136.91,17760000,0.0,0.0
2021-08-10,137.34,137.77,136.36,136.81,19414000,0.0,0.0
2021-08-11,137.18,137.68,136.27,136.28,15352000,0.0,0.0
2021-08-12,135.98,137.3,135.43,137.19,16506000,0.0,0.0
2021-08-13,137.25,137.86,137.03,137.73,15948000,0.0,0.0
2021-08-16,137.52,138.36,135.3,138.31,22384000,0.0,0.0
2021-08-17,137.75,138.27,136.08,136.66,21716000,0.0,0.0
2021-08-18,136.5,137.1,135.32,135.45,19258000,0.0,0.0
2021-08-19,134.44,136.35,134.25,135.68,21782000,0.0,0.0
2021-08-20,136.0,137.55,135.25,137.43,31194000,0.0,0.0
2021-08-23,137.97,140.87,137.61,140.04,28454000,0.0,0.0
2021-08-24,140.61,142.08,140.34,141.26,19268000,0.0,0.0
2021-08-25,141.62,142.19,141.38,142.08,15848000,0.0,0.0
2021-08-26,141.75,142.42,141.36,141.44,20610000,0.0,0.0
2021-08-27,141.65,144.51,141.5,144.0,28780000,0.0,0.0
2021-08-30,144.4,145.97,144.16,144.59,24434000,0.0,0.0
2021-08-31,145.15,145.17,144.28,144.7,22448000,0.0,0.0
2021-09-01,145.0,146.25,144.88,145.22,21936000,0.0,0.0
2021-09-02,145.22,145.52,143.18,143.29,32342000,0.0,0.0
2021-09-03,143.08,144.15,142.4,143.74,19850000,0.0,0.0
2021-09-07,143.83,144.57,143.62,144.28,20124000,0.0,0.0
2021-09-08,144.1,144.4,143.0,143.69,18344000,0.0,0.0
2021-09-09,143.84,144.31,143.18,143.54,15314000,0.0,0.0
2021-09-10,144.21,144.72,140.74,140.88,36840000,0.0,0.0
2021-09-13,141.95,142.95,141.25,142.33,22094000,0.0,0.0
2021-09-14,143.0,143.36,141.75,142.54,19674000,0.0,0.0
2021-09-15,142.77,144.45,141.35,144.43,27408000,0.0,0.0
2021-09-16,143.95,144.3,142.4,143.61,26190000,0.0,0.0
2021-09-17,143.03,143.45,140.47,140.8,53384000,0.0,0.0
2021-09-20,138.16,139.0,136.32,138.72,46518000,0.0,0.0
2021-09-21,139.75,140.01,138.28,139.03,25332000,0.0,0.0
2021-09-22,139.3,140.89,138.55,140.28,25056000,0.0,0.0
2021-09-23,140.99,141.7,140.4,141.22,20952000,0.0,0.0
2021-09-24,140.54,142.33,140.24,142.21,22984000,0.0,0.0
2021-09-27,140.8,141.94,140.07,141.07,21882000,0.0,0.0
2021-09-28,138.65,139.1,135.36,135.83,45772000,0.0,0.0
2021-09-29,136.98,137.15,133.87,134.35,30848000,0.0,0.0
2021-09-30,134.26,135.54,133.56,133.68,37996000,0.0,0.0
2021-10-01,134.45,136.91,134.07,136.54,35360000,0.0,0.0
2021-10-04,135.96,135.96,131.05,133.66,51202000,0.0,0.0
2021-10-05,134.04,137.22,134.04,136.02,32404000,0.0,0.0
2021-10-06,134.75,137.75,134.55,137.57,24364000,0.0,0.0
2021-10-07,138.89,140.04,138.65,139.23,25110000,0.0,0.0
2021-10-08,139.58,140.33,139.22,139.79,26526000,0.0,0.0
2021-10-11,139.29,140.71,138.86,138.91,17954000,0.0,0.0
2021-10-12,139.48,139.51,135.76,136.45,36332000,0.0,0.0
2021-10-13,137.4,138.0,136.52,137.58,19654000,0.0,0.0
2021-10-14,139.47,141.34,138.82,141.15,31894000,0.0,0.0
2021-10-15,141.61,141.72,140.76,141.37,30274000,0.0,0.0
2021-10-18,141.08,142.8,141.07,142.78,20396000,0.0,0.0
2021-10-19,143.39,143.66,142.6,143.24,20164000,0.0,0.0
2021-10-20,143.34,143.55,141.38,141.77,23288000,0.0,0.0
2021-10-21,141.77,142.16,140.5,141.89,26292000,0.0,0.0
2021-10-22,139.15,140.58,136.06,137.57,50588000,0.0,0.0
2021-10-25,137.55,138.0,135.42,137.45,34412000,0.0,0.0
2021-10-26,139.26,140.08,138.3,139.31,49236000,0.0,0.0
2021-10-27,139.4,148.65,139.4,146.22,85782000,0.0,0.0
2021-10-28,147.13,147.16,144.63,145.85,36206000,0.0,0.0
2021-10-29,145.08,148.24,144.65,148.05,43320000,0.0,0.0
2021-11-01,148.05,148.05,143.23,143.5,46924000,0.0,0.0
2021-11-02,144.58,146.61,144.34,145.43,33482000,0.0,0.0
2021-11-03,145.9,146.67,144.59,146.6,27494000,0.0,0.0
2021-11-04,147.12,149.73,146.31,148.27,38412000,0.0,0.0
2021-11-05,149.17,150.33,148.2,148.85,38354000,0.0,0.0
2021-11-08,149.82,150.62,148.43,149.03,23052000,0.0,0.0
2021-11-09,149.23,149.83,147.24,148.92,19530000,0.0,0.0
2021-11-10,147.5,148.07,144.54,145.89,29970000,0.0,0.0
2021-11-11,146.49,147.54,145.6,145.77,16518000,0.0,0.0
2021-11-12,146.62,148.85,145.41,148.68,22360000,0.0,0.0
2021-11-15,148.9,149.55,147.57,148.45,23508000,0.0,0.0
2021-11-16,148.15,148.76,147.31,147.88,18904000,0.0,0.0
2021-11-17,148.03,148.56,147.24,148.05,19594000,0.0,0.0
2021-11-18,148.24,150.58,147.88,149.84,35608000,0.0,0.0
2021-11-19,149.98,150.97,148.9,148.93,33682000,0.0,0.0
2021-11-22,149.33,149.83,146.15,146.3,30594000,0.0,0.0
2021-11-23,146.15,146.66,144.12,145.78,27218000,0.0,0.0
2021-11-24,145.47,146.25,144.37,146.12,18040000,0.0,0.0
2021-11-26,144.35,144.56,141.84,142.18,30470000,0.0,0.0
2021-11-29,144.0,146.3,143.89,145.53,32596000,0.0,0.0
2021-11-30,145.01,146.0,141.6,141.9,42068000,0.0,0.0
2021-12-01,144.0,145.95,140.91,141.05,34020000,0.0,0.0
2021-12-02,141.25,143.86,140.21,142.97,29194000,0.0,0.0
2021-12-03,143.68,144.4,140.3,142.0,41230000,0.0,0.0
2021-12-06,143.04,143.85,140.15,143.15,30618000,0.0,0.0
2021-12-07,145.6,147.53,145.23,147.27,32240000,0.0,0.0
2021-12-08,147.6,148.39,146.41,148.19,24270000,0.0,0.0
2021-12-09,147.59,149.1,147.12,147.64,23270000,0.0,0.0
2021-12-10,148.7,148.98,146.7,148.0,24458000,0.0,0.0
2021-12-13,147.78,147.97,145.52,145.83,27070000,0.0,0.0
2021-12-14,143.97,144.48,141.21,143.91,38446000,0.0,0.0
2021-12-15,143.41,146.72,141.68,146.44,36370000,0.0,0.0
2021-12-16,147.17,147.68,143.61,144.45,33650000,0.0,0.0
2021-12-17,142.5,143.83,141.3,141.73,50416000,0.0,0.0
2021-12-20,140.0,141.77,139.32,141.61,27192000,0.0,0.0
2021-12-21,142.05,143.87,140.5,143.47,28756000,0.0,0.0
2021-12-22,143.07,146.5,143.07,146.41,26322000,0.0,0.0
2021-12-23,146.5,148.24,146.45,146.92,26384000,0.0,0.0
2021-12-27,147.26,148.34,147.17,147.91,15976000,0.0,0.0
2021-12-28,148.24,148.3,146.05,146.69,18200000,0.0,0.0
2021-12-29,146.64,147.42,145.65,146.65,17788000,0.0,0.0
2021-12-30,146.69,147.3,145.99,146.2,15688000,0.0,0.0
2021-12-31,146.05,146.7,144.85,144.85,18136000,0.0,0.0
2022-01-03,145.05,145.85,143.71,144.99,28646000,0.0,0.0
2022-01-04,145.4,146.49,143.72,144.4,28400000,0.0,0.0
2022-01-05,144.42,144.5,137.69,137.77,54618000,0.0,0.0
2022-01-06,137.0,139.94,136.56,137.75,37348000,0.0,0.0
2022-01-07,138.15,138.45,135.77,137.02,29760000,0.0,0.0
2022-01-10,135.08,138.82,133.16,138.67,44408000,0.0,0.0
2022-01-11,138.01,140.22,136.69,139.74,28730000,0.0,0.0
2022-01-12,141.15,142.61,140.69,141.43,26108000,0.0,0.0
2022-01-13,141.54,142.85,138.41,138.59,31436000,0.0,0.0
2022-01-14,137.08,140.74,137.0,139.48,29662000,0.0,0.0
2022-01-18,136.18,137.13,135.44,136.0,34872000,0.0,0.0
2022-01-19,136.52,137.96,135.02,135.12,28648000,0.0,0.0
2022-01-20,136.25,137.63,132.96,133.31,29908000,0.0,0.0
2022-01-21,132.59,134.87,130.09,130.35,55652000,0.0,0.0
2022-01-24,125.98,131.2,124.5,130.8,76622000,0.0,0.0
2022-01-25,128.74,129.4,126.5,126.93,46960000,0.0,0.0
2022-01-26,131.12,133.0,127.14,129.23,49130000,0.0,0.0
2022-01-27,131.3,132.65,128.93,129.01,31950000,0.0,0.0
2022-01-28,129.66,133.36,128.49,133.35,34362000,0.0,0.0
2022-01-31,134.16,135.47,132.21,135.3,39986000,0.0,0.0
2022-02-01,137.59,137.79,134.37,137.64,68644000,0.0,0.0
2022-02-02,151.25,151.55,145.52,148.0,123200000,0.0,0.0
2022-02-03,145.71,149.68,142.67,143.09,71518000,0.0,0.0
2022-02-04,143.44,144.88,140.51,143.29,57998000,0.0,0.0
2022-02-07,144.25,144.25,138.9,139.2,54974000,0.0,0.0
2022-02-08,139.03,140.0,137.01,139.4,54284000,0.0,0.0
2022-02-09,140.96,142.52,140.19,141.59,40144000,0.0,0.0
2022-02-10,139.7,141.48,137.96,138.62,39330000,0.0,0.0
2022-02-11,138.6,139.16,133.4,134.28,39958000,0.0,0.0
2022-02-14,133.26,136.3,133.26,135.53,34302000,0.0,0.0
2022-02-15,137.57,138.11,135.82,136.61,26680000,0.0,0.0
2022-02-16,136.65,138.09,134.92,137.74,25022000,0.0,0.0
2022-02-17,136.24,137.11,132.48,132.54,38950000,0.0,0.0
2022-02-18,133.47,134.07,130.2,130.4,45620000,0.0,0.0
2022-02-22,129.84,132.18,128.22,129.81,44990000,0.0,0.0
2022-02-23,131.65,132.05,127.53,127.59,32786000,0.0,0.0
2022-02-24,124.95,133.0,124.95,132.69,54456000,0.0,0.0
2022-02-25,133.55,135.27,131.75,134.46,36406000,0.0,0.0
2022-02-28,133.05,135.75,132.59,135.06,38864000,0.0,0.0
2022-03-01,134.88,136.26,133.22,134.06,26496000,0.0,0.0
2022-03-02,134.63,135.26,133.07,134.57,23520000,0.0,0.0
2022-03-03,136.01,136.44,133.03,133.9,24604000,0.0,0.0
2022-03-04,132.93,133.85,130.34,131.91,30430000,0.0,0.0
2022-03-07,131.49,131.74,126.29,126.38,45112000,0.0,0.0
2022-03-08,126.25,131.25,125.67,127.1,40428000,0.0,0.0
2022-03-09,131.25,133.74,129.9,133.42,37026000,0.0,0.0
2022-03-10,131.27,133.27,130.91,132.43,27102000,0.0,0.0
2022-03-11,133.49,133.8,129.63,129.87,31526000,0.0,0.0
2022-03-14,130.25,130.41,125.28,125.95,38812000,0.0,0.0
2022-03-15,126.98,129.85,125.72,129.2,30920000,0.0,0.0
2022-03-16,130.73,133.33,128.73,133.28,35576000,0.0,0.0
2022-03-17,133.15,134.08,132.18,133.84,28264000,0.0,0.0
2022-03-18,133.42,136.24,132.26,136.13,44566000,0.0,0.0
2022-03-21,136.16,137.05,134.09,136.1,26832000,0.0,0.0
2022-03-22,136.1,141.05,136.1,139.87,35496000,0.0,0.0
2022-03-23,138.7,139.59,137.84,138.28,25154000,0.0,0.0
2022-03-24,139.2,141.62,137.75,141.57,26396000,0.0,0.0
2022-03-25,141.92,142.04,139.74,141.67,24126000,0.0,0.0
2022-03-28,140.9,142.0,139.81,141.46,35050000,0.0,0.0
2022-03-29,142.65,143.79,142.04,142.51,34318000,0.0,0.0
2022-03-30,142.46,142.72,141.6,141.94,19884000,0.0,0.0
2022-03-31,142.05,142.11,139.02,139.07,37524000,0.0,0.0
2022-04-01,139.5,140.47,138.31,140.15,25942000,0.0,0.0
2022-04-04,140.36,143.71,140.31,142.97,25942000,0.0,0.0
2022-04-05,142.87,142.99,140.38,140.59,21418000,0.0,0.0
2022-04-06,138.75,139.36,135.52,136.55,32468000,0.0,0.0
2022-04-07,136.01,137.16,134.23,135.89,26234000,0.0,0.0
2022-04-08,135.58,135.67,132.97,133.29,25142000,0.0,0.0
2022-04-11,131.82,132.09,128.67,128.82,36884000,0.0,0.0
2022-04-12,131.6,131.6,126.79,127.71,32710000,0.0,0.0
2022-04-13,128.0,130.33,127.74,129.89,27928000,0.0,0.0
2022-04-14,130.48,130.48,126.6,126.73,31598000,0.0,0.0
2022-04-18,127.0,128.21,126.18,127.68,20808000,0.0,0.0
2022-04-19,127.69,130.33,127.0,130.01,26490000,0.0,0.0
2022-04-20,130.89,131.4,127.5,128.04,31696000,0.0,0.0
2022-04-21,129.25,130.1,124.53,124.81,36446000,0.0,0.0
2022-04-22,125.0,125.4,118.93,119.64,56884000,0.0,0.0
2022-04-25,119.1,123.28,118.51,123.07,46128000,0.0,0.0
2022-04-26,122.29,122.51,118.51,118.65,73054000,0.0,0.0
2022-04-27,114.47,117.24,112.74,114.29,91820000,0.0,0.0
2022-04-28,116.42,119.65,114.11,118.52,48884000,0.0,0.0
2022-04-29,116.73,117.92,113.81,114.11,42676000,0.0,0.0
2022-05-02,113.4,116.75,112.6,116.58,35534000,0.0,0.0
2022-05-03,116.43,118.44,116.03,117.33,24968000,0.0,0.0
2022-05-04,117.03,122.85,115.12,122.26,49916000,0.0,0.0
2022-05-05,120.2,121.04,115.01,116.51,45840000,0.0,0.0
2022-05-06,115.18,117.57,114.02,115.75,39710000,0.0,0.0
2022-05-09,113.25,115.08,112.0,112.51,40802000,0.0,0.0
2022-05-10,115.51,116.25,112.9,114.39,39900000,0.0,0.0
2022-05-11,113.24,116.36,113.24,113.6,37534000,0.0,0.0
2022-05-12,111.38,114.29,109.82,112.84,53836000,0.0,0.0
2022-05-13,114.53,117.88,113.61,116.05,35038000,0.0,0.0
2022-05-16,114.96,116.17,113.89,114.44,25990000,0.0,0.0
2022-05-17,116.84,116.9,114.87,116.47,23054000,0.0,0.0
2022-05-18,115.0,115.4,111.56,111.9,35126000,0.0,0.0
2022-05-19,111.43,113.01,110.0,110.38,34144000,0.0,0.0
2022-05-20,111.95,112.18,105.8,108.91,48962000,0.0,0.0
2022-05-23,109.59,112.15,108.74,111.49,37184000,0.0,0.0
2022-05-24,105.77,106.46,101.88,105.97,76780000,0.0,0.0
2022-05-25,104.99,106.5,103.86,105.81,40258000,0.0,0.0
2022-05-26,105.68,108.65,105.22,107.79,37948000,0.0,0.0
2022-05-27,109.48,112.32,109.14,112.32,37914000,0.0,0.0
2022-05-31,112.75,115.74,112.08,113.76,50012000,0.0,0.0
2022-06-01,114.86,117.1,113.25,113.89,36606000,0.0,0.0
2022-06-02,114.0,117.9,112.95,117.62,37992000,0.0,0.0
2022-06-03,116.06,116.32,113.52,114.54,26136000,0.0,0.0
2022-06-06,116.7,119.35,116.16,116.82,33542000,0.0,0.0
2022-06-07,115.48,117.69,115.05,117.15,31590000,0.0,0.0
2022-06-08,116.76,118.57,116.6,117.19,26108000,0.0,0.0
2022-06-09,116.33,118.3,114.78,114.84,25798000,0.0,0.0
2022-06-10,112.44,113.28,110.37,111.16,41452000,0.0,0.0
2022-06-13,106.79,108.79,106.12,106.39,47252000,0.0,0.0
2022-06-14,106.54,107.92,105.8,106.72,33706000,0.0,0.0
2022-06-15,108.54,111.42,107.67,109.76,39698000,0.0,0.0
2022-06-16,107.22,108.65,105.14,106.03,51684000,0.0,0.0
2022-06-17,106.03,108.7,105.05,107.14,51376000,0.0,0.0
2022-06-21,108.93,112.49,108.6,111.54,47416000,0.0,0.0
2022-06-22,110.56,113.35,110.38,111.49,30774000,0.0,0.0
2022-06-23,112.23,112.74,110.5,112.24,28362000,0.0,0.0
2022-06-24,113.0,118.08,112.95,117.97,41164000,0.0,0.0
2022-06-27,118.27,118.58,115.18,115.83,36420000,0.0,0.0
2022-06-28,115.8,117.31,111.85,112.01,35792000,0.0,0.0
2022-06-29,111.55,113.16,110.87,111.7,24716000,0.0,0.0
2022-06-30,110.0,110.89,106.75,108.96,43170000,0.0,0.0
2022-07-01,107.93,109.25,106.73,108.74,35476000,0.0,0.0
2022-07-05,107.1,113.38,105.73,113.26,39342000,0.0,0.0
2022-07-06,113.3,115.59,111.48,114.57,37432000,0.0,0.0
2022-07-07,115.08,119.19,114.83,118.78,40936000,0.0,0.0
2022-07-08,117.25,119.68,116.9,119.35,38238000,0.0,0.0
2022-07-11,118.0,118.0,115.33,115.68,31196000,0.0,0.0
2022-07-12,116.21,116.97,113.69,114.02,29960000,0.0,0.0
2022-07-13,111.7,114.2,111.2,111.35,43722000,0.0,0.0
2022-07-14,110.21,111.09,108.37,110.37,37004000,0.0,0.0
2022-07-15,112.0,113.14,110.9,111.78,46770000,0.0,0.0
2022-07-18,112.64,113.68,108.37,109.03,43164600,0.0,20.0
2022-07-19,110.85,114.02,109.56,113.81,36530900,0.0,0.0
2022-07-20,113.17,115.4,112.48,113.9,35600400,0.0,0.0
2022-07-21,114.28,114.55,111.11,114.34,32676200,0.0,0.0
2022-07-22,111.0,112.34,106.5,107.9,48901200,0.0,0.0
2022-07-25,108.41,109.87,106.3,107.51,34690900,0.0,0.0
2022-07-26,106.6,107.2,104.07,105.02,47991000,0.0,0.0
2022-07-27,109.26,113.91,108.01,113.06,59858500,0.0,0.0
2022-07-28,112.37,114.34,111.46,114.22,32816600,0.0,0.0
2022-07-29,113.08,116.71,113.06,116.32,37223400,0.0,0.0
2022-08-01,115.3,116.72,114.34,114.86,26034300,0.0,0.0
2022-08-02,114.0,116.35,113.72,115.13,20236000,0.0,0.0
2022-08-03,115.71,118.62,115.48,118.08,28499000,0.0,0.0
2022-08-04,117.48,118.78,116.89,118.19,21602900,0.0,0.0
2022-08-05,116.23,118.11,116.0,117.47,19159500,0.0,0.0
2022-08-08,118.39,120.15,116.88,117.3,19138300,0.0,0.0
2022-08-09,117.14,117.32,115.71,116.63,19086500,0.0,0.0
2022-08-10,118.78,120.92,118.41,119.7,30930400,0.0,0.0
2022-08-11,121.28,121.49,118.56,118.84,24293700,0.0,0.0
2022-08-12,120.26,121.68,119.46,121.68,19096300,0.0,0.0
2022-08-15,121.13,122.3,120.61,122.08,19494800,0.0,0.0
2022-08-16,121.52,122.43,120.64,121.7,19041200,0.0,0.0
2022-08-17,120.12,121.29,119.38,119.55,22847000,0.0,0.0
2022-08-18,119.43,120.82,118.72,120.17,17987700,0.0,0.0
2022-08-19,119.06,119.15,116.76,117.21,21809500,0.0,0.0
2022-08-22,115.2,115.63,113.85,114.24,21456600,0.0,0.0
2022-08-23,113.48,115.01,113.43,113.86,15870400,0.0,0.0
2022-08-24,113.5,114.78,112.87,113.69,17734600,0.0,0.0
2022-08-25,114.24,116.72,114.11,116.65,16956800,0.0,0.0
2022-08-26,114.72,115.12,110.19,110.34,37245700,0.0,0.0
2022-08-29,109.99,110.95,108.8,109.42,21191200,0.0,0.0
2022-08-30,110.17,110.5,107.8,108.94,27513300,0.0,0.0
2022-08-31,110.65,110.85,108.13,108.22,28627000,0.0,0.0
2022-09-01,108.28,110.45,107.36,109.74,28360900,0.0,0.0
2022-09-02,110.59,110.74,107.26,107.85,24160700,0.0,0.0
2022-09-06,107.3,108.03,105.78,106.81,25068300,0.0,0.0
2022-09-07,107.06,109.98,106.9,109.45,23167000,0.0,0.0
2022-09-08,108.04,109.6,107.16,108.38,24238300,0.0,0.0
2022-09-09,109.07,110.99,109.02,110.65,23197700,0.0,0.0
2022-09-12,110.99,111.62,109.93,110.86,22966800,0.0,0.0
2022-09-13,107.8,108.3,104.09,104.32,38172900,0.0,0.0
2022-09-14,104.57,105.28,103.66,105.0,26395100,0.0,0.0
2022-09-15,104.03,105.27,102.35,102.91,34188300,0.0,0.0
2022-09-16,102.07,103.13,100.94,102.8,42797200,0.0,0.0
2022-09-19,101.75,103.33,101.55,103.07,23036800,0.0,0.0
2022-09-20,102.08,102.37,100.52,101.14,26517100,0.0,0.0
2022-09-21,101.67,102.88,99.27,99.28,31487300,0.0,0.0
2022-09-22,98.82,101.24,98.79,100.14,34298600,0.0,0.0
2022-09-23,99.63,99.66,97.47,98.74,31625400,0.0,0.0
2022-09-26,98.1,99.88,97.8,98.17,27072700,0.0,0.0
2022-09-27,99.43,100.0,96.87,97.5,30072800,0.0,0.0
2022-09-28,97.65,100.7,97.11,100.05,32466300,0.0,0.0
2022-09-29,98.64,98.64,95.96,97.42,31047200,0.0,0.0
2022-09-30,97.05,98.9,95.56,95.65,32941500,0.0,0.0
2022-10-03,96.76,99.29,96.52,98.64,27982000,0.0,0.0
2022-10-04,100.44,101.84,100.38,101.64,28850800,0.0,0.0
2022-10-05,99.83,101.93,98.8,101.43,22176900,0.0,0.0
2022-10-06,100.68,102.93,100.59,101.42,22324000,0.0,0.0
2022-10-07,99.85,100.53,98.3,98.68,27502800,0.0,0.0
2022-10-10,99.0,99.1,97.01,97.86,18225100,0.0,0.0
2022-10-11,97.43,99.25,96.31,97.18,26507100,0.0,0.0
2022-10-12,97.3,98.75,96.74,97.56,21876400,0.0,0.0
2022-10-13,95.15,99.78,94.38,99.06,34574500,0.0,0.0
2022-10-14,99.99,100.69,96.37,96.56,25410700,0.0,0.0
2022-10-17,98.86,100.93,98.83,99.97,28419200,0.0,0.0
2022-10-18,103.13,103.47,99.97,100.77,24060700,0.0,0.0
2022-10-19,100.01,101.02,98.92,99.63,23811100,0.0,0.0
2022-10-20,100.0,102.32,99.39,99.97,25323200,0.0,0.0
2022-10-21,97.85,101.31,97.72,101.13,32458700,0.0,0.0
2022-10-24,101.8,102.75,99.98,102.52,27176400,0.0,0.0
2022-10-25,102.9,104.82,102.72,104.48,40611400,0.0,0.0
2022-10-26,96.43,98.31,94.69,94.93,88114100,0.0,0.0
2022-10-27,94.52,95.43,91.8,92.22,60710900,0.0,0.0
2022-10-28,92.27,96.55,92.13,96.29,43697300,0.0,0.0
2022-10-31,95.42,96.03,93.98,94.51,31675000,0.0,0.0
2022-11-01,95.45,96.03,90.37,90.47,47161400,0.0,0.0
2022-11-02,90.94,91.18,86.88,86.97,57038300,0.0,0.0
2022-11-03,86.32,86.52,83.34,83.43,61288000,0.0,0.0
2022-11-04,85.4,86.64,83.71,86.58,51124900,0.0,0.0
2022-11-07,87.28,88.9,86.85,88.49,34078900,0.0,0.0
2022-11-08,88.9,90.32,87.59,88.9,30429000,0.0,0.0
2022-11-09,88.45,89.44,87.28,87.32,31769100,0.0,0.0
2022-11-10,92.25,94.39,91.61,93.94,51620100,0.0,0.0
2022-11-11,94.69,96.93,93.92,96.41,33090500,0.0,0.0
2022-11-14,95.09,96.79,94.51,95.7,30179500,0.0,0.0
2022-11-15,98.26,100.14,96.71,98.44,41640800,0.0,0.0
2022-11-16,97.9,99.64,97.64,98.85,29105200,0.0,0.0
2022-11-17,96.97,99.28,96.79,98.36,26052600,0.0,0.0
2022-11-18,98.77,98.9,96.37,97.43,28342300,0.0,0.0
2022-11-21,97.29,98.4,95.36,95.6,21647400,0.0,0.0
2022-11-22,95.95,97.22,94.05,97.05,23438500,0.0,0.0
2022-11-23,97.09,98.76,97.09,98.46,18868100,0.0,0.0
2022-11-25,98.24,98.64,97.4,97.46,9701400,0.0,0.0
2022-11-28,97.04,97.58,95.61,96.05,26237500,0.0,0.0
2022-11-29,95.73,96.12,94.11,95.19,20061700,0.0,0.0
2022-11-30,94.82,101.04,94.42,100.99,43647500,0.0,0.0
2022-12-01,101.02,102.25,100.25,100.99,28687100,0.0,0.0
2022-12-02,99.05,100.77,98.9,100.44,21480700,0.0,0.0
2022-12-05,99.4,101.38,99.0,99.48,24405100,0.0,0.0
2022-12-06,99.3,99.78,96.42,96.98,24910700,0.0,0.0
2022-12-07,96.41,96.88,94.72,94.94,31045400,0.0,0.0
2022-12-08,95.38,95.58,93.45,93.71,32213300,0.0,0.0
2022-12-09,93.77,94.26,92.75,92.83,28225400,0.0,0.0
2022-12-12,92.71,93.56,91.61,93.31,29420000,0.0,0.0
2022-12-13,97.76,99.53,95.03,95.63,40593700,0.0,0.0
2022-12-14,95.2,96.87,93.6,95.07,28733600,0.0,0.0
2022-12-15,93.13,93.64,90.01,90.86,40107000,0.0,0.0
2022-12-16,90.76,91.33,89.52,90.26,58011800,0.0,0.0
2022-12-19,90.26,90.56,88.21,88.44,29493000,0.0,0.0
2022-12-20,88.11,89.18,87.44,89.02,23453800,0.0,0.0
2022-12-21,89.08,90.22,88.32,89.58,24745600,0.0,0.0
2022-12-22,88.16,88.54,86.32,87.76,27658300,0.0,0.0
2022-12-23,87.11,89.55,87.07,89.23,23003000,0.0,0.0
2022-12-27,88.8,88.94,87.01,87.39,20097300,0.0,0.0
2022-12-28,86.98,88.04,85.94,86.02,19523200,0.0,0.0
2022-12-29,86.62,88.85,86.61,88.45,23333500,0.0,0.0
2022-12-30,86.98,88.3,86.57,88.23,23986300,0.0,0.0
2023-01-03,89.59,91.05,88.52,89.12,28131200,0.0,0.0
2023-01-04,90.35,90.65,87.27,88.08,34854800,0.0,0.0
2023-01-05,87.47,87.57,85.9,86.2,27194400,0.0,0.0
2023-01-06,86.79,87.69,84.86,87.34,41381500,0.0,0.0
2023-01-09,88.36,90.05,87.86,88.02,29003900,0.0,0.0
2023-01-10,85.98,88.67,85.83,88.42,30467800,0.0,0.0
2023-01-11,89.18,91.6,89.01,91.52,26862000,0.0,0.0
2023-01-12,91.48,91.87,89.75,91.13,30258100,0.0,0.0
2023-01-13,90.85,92.19,90.13,92.12,26329200,0.0,0.0
2023-01-17,92.06,92.25,90.05,91.29,32602400,0.0,0.0
2023-01-18,92.14,92.8,90.64,91.12,29116700,0.0,0.0
2023-01-19,90.72,93.61,90.63,93.05,37000400,0.0,0.0
2023-01-20,95.1,98.3,95.02,98.02,63191100,0.0,0.0
2023-01-23,97.95,100.04,97.5,99.79,40005100,0.0,0.0
2023-01-24,98.1,99.61,97.2,97.7,33078500,0.0,0.0
2023-01-25,95.57,96.16,93.76,95.22,42330000,0.0,0.0
2023-01-26,96.5,97.57,95.38,97.52,30114000,0.0,0.0
2023-01-27,97.31,100.32,97.31,99.37,33879800,0.0,0.0
2023-01-30,97.48,98.29,96.4,96.94,27226200,0.0,0.0
2023-01-31,96.87,98.88,96.82,98.84,29870700,0.0,0.0
2023-02-01,98.71,101.19,97.58,100.43,35531100,0.0,0.0
2023-02-02,105.8,107.85,105.61,107.74,69883800,0.0,0.0
2023-02-03,102.93,107.81,102.58,104.78,65309300,0.0,0.0
2023-02-06,102.4,104.36,101.88,102.9,31999600,0.0,0.0
2023-02-07,103.22,108.18,103.12,107.64,49010200,0.0,0.0
2023-02-08,102.05,103.14,98.04,99.37,94743500,0.0,0.0
2023-02-09,100.0,100.03,93.63,95.01,119455000,0.0,0.0
2023-02-10,95.45,96.75,94.25,94.57,54980700,0.0,0.0
2023-02-13,94.74,95.2,93.84,94.61,50076100,0.0,0.0
2023-02-14,94.43,94.85,92.26,94.68,54726100,0.0,0.0
2023-02-15,94.49,97.12,94.15,96.94,50169000,0.0,0.0
2023-02-16,95.37,97.68,94.74,95.51,42462600,0.0,0.0
2023-02-17,94.85,95.56,93.21,94.35,34284100,0.0,0.0
2023-02-21,93.0,93.1,91.72,91.79,33629300,0.0,0.0
2023-02-22,91.7,92.11,90.61,91.65,30884000,0.0,0.0
2023-02-23,91.92,91.94,89.76,90.89,41206400,0.0,0.0
2023-02-24,89.44,89.89,88.58,89.13,36585100,0.0,0.0
2023-02-27,89.87,90.16,89.34,89.87,27502300,0.0,0.0
2023-02-28,89.33,91.23,89.32,90.06,30142000,0.0,0.0
2023-03-01,89.98,91.03,89.67,90.36,31111200,0.0,0.0
2023-03-02,89.66,92.28,89.59,92.0,32204400,0.0,0.0
